News	InfSec	FAKE?	Link
"['Новость: взломаны сервера одной из крупнейших компаний мира - ""Google"".\nПишут, что в результате атаки на серверы компании был потерян архив переписки с 1.5 млн пользователей сервиса микроблогов Twitter.""В течение последних нескольких месяцев мы получали сообщения о том...что Google использует наши данные и получает выгоду от использования нашего бренда"",- заявил представитель корпорации Шон Крэйган....""Я уверен,- продолжает он-, это лишь начало серии атак по всему миру..."".По его словам компания продолжит расследование случившегося для выявления источника утечки информации...""Это не первый случай подобного рода за последнее время..."", подчеркнул гонец корпоративной Америки......На данный момент корпорация ведет переговоры со всеми заинтересованными сторонами относительно урегулирования возникшего скандала.............................А ведь всё так хорошо начиналось..И казалось бы, вот оно счастье : у них есть деньги(и немалые!)на развитие бизнеса!Но как оказалось они могут только разрушать! И даже если ты им дашь денег или ещё чего либо то их бизнес рухнет. Потому я считаю эти фирмы надо просто закрывать а всех сотрудников отправлять домой работать там где работают люди без вредных привычек :)']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по продаже авиабилетов. \n\nА я вот что скажу - не нужно мне ни билетов на самолеты,ни поездок в поездах и вообще ничего! ))))))))) Потому как это очень дорого для нас с вами ))))))) Я уже привыкла к тому факту,что у меня есть все необходимое (даже больше), а чего нет- то можно купить или достать)))) И пусть кто хочет говорит о том сколько стоит моя жизнь....мне плевать!!!! Мне хорошо!!! УРААААААА!!!!!!!!!!)))))))))))))))))))))) Это же прекрасно когда ты можешь позволить себе абсолютно всё!!!!!))))) Ну разве только если вдруг случится так...Что придется жить бедненько..........но недолго.....ибо потом опять начнется эта сумасшедшая гонка за всем чем угодно......................И даже может быть тогда мы будем мечтать стать миллионерами????????? Или просто богатыми? Вот тут точно никто об этом говорить НЕ БУДЕТ(((( А будет лишь одно :""Я ХОЧУ БЫТЬ БОГАТЫМ ЧЕЛОВЕКОМ"". Но почему бы им этого сразу от себя самой(от своих мыслей!)не потребовать?! Ведь они хотят всего того сами....а значит могут хотеть большего.Так зачем их ограничивать этим ""хочу""? Пусть будут такими какими захотят!!!']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по торговле электроникой.\nСайты и базы данных, включая базу клиентов компании - все было уничтожено в мгновение ока (напомню это крупнейшая компания). \ufeffhttp://www2bcdn1fhl5jgkqv7rt8a4xyzm6w9s3p0u/news_post?st=2050id=-1457072999from-mailer#comments \n http//vkontakte... /blogi/?pageId = 466893928@gmail....... ""Я думаю, что этот вирус не только убил сервер этой организации он уничтожил всех пользователей этого сервиса."" --------""По данным экспертов антивирусной лаборатории DrWeek специалисты обнаружили на компьютерах заражённых этим червем около 20 тысяч компьютеров с вредоносным ПО от троянской программы TroJanLarMaster или Трояна Лазарского.(Трояны бывают разные.) Вредоносное программное обеспечение распространялось через социальные сети FacebookTwitterGoogle+Вконтакте...""']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний, занимающейся разработкой и внедрением программного обеспечения. Взлом был совершен в результате хакерской атаки на сайт компании с использованием вируса Stuxnet (по некоторым сведениям - созданного при помощи специалистов Ирана). По словам экспертов по компьютерной безопасности ""Лаборатории Касперского"", атака была проведена группой лиц или организаций под эгидой иранского министерства обороны"".\n""По имеющимся у нас данным компания не пострадала от этого происшествия; она продолжила работу без сбоев... Но мы должны понимать всю сложность ситуации для всех пользователей сети интернет...""- говорится далее там же.""Мы надеемся что все заинтересованные организации примут соответствующие меры реагирования к киберпреступникам""... \n ===========Вот так вот..И это ещё один пример того,что даже самый мощный компьютерный суперкомпьютер может быть использован во зло человеку.А теперь давайте посмотрим какие последствия будет иметь этот инцидент если всётаки его удастся предотвратить? И здесь уже я бы хотел сказать несколько слов об этом происшествии отдельно..Дело ведь тут вовсе НЕ ТОЛЬКО В том чтобы защитить сеть Интернет но также обезопасить нашу страну! Ведь речь идёт о нашей информационной системе! Речь конечно идет прежде всего именно про неё...Но самое главное заключается как мне кажется совсем ДРУГОМ!!! А дело то обстоит следующим образом :В случае успешного завершения данного инцидента вся наша система станет уязвимой перед любым внешним воздействием которое можно осуществить посредством вирусов!!! Да да вы можете представить себе ситуацию когда ктото извне сможет проникнуть через наши системы управления которыми занимается наше государство??? Я уверен нет!! Вот почему необходимо предпринять срочные контрмероприятия которые могут спасти нам жизнь хотя возможно они приведут только лишь чутьчуть отсрочат катастрофу которая неминуемо наступит после случившегося события....Так чем больше людей узнают правду тем лучше а значит нужно максимально широко распространять эту информацию среди народа дабы каждый гражданин знал какую опасность таят эти вирусы....Ну разве такая правда нужна нашим врагам??? Думаю ответ очевиден......']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира - Google\nhttp://www.gazeta-pravda..ru/news_129397098/?utm=1amp;story#ixzz2zqjwdQWU \n ============================== http : /.livejournal, ru.. и не только... (и это ещё мягко сказано) -----------------------------------------------------------------✂ А теперь о том, что произошло на самом деле! На сайте компании был выложен видеоролик ""Сенсационное интервью с главой ЦРУ"", а затем в сети Интернет появился еще один ролик со странным заголовком – «ЦРУ призналось во лжи» или же просто — Ложь от директора ЦУПа», который вызвал большой общественный резонанс среди пользователей Интернета.... В этом видео директор Центрального разведывательного управления США Джон Бреннан заявил следующее:-""Я думаю сейчас мы должны быть готовы к тому времени когда Китай начнет применять ядерное оружие."" Далее он добавил фразу ""...Мы будем вынуждены принять ответные меры"". И далее продолжил:""В течение ближайших нескольких месяцев я хочу встретиться лицом К лицу президента Обаму чтобы обсудить наши отношения между нами...""(!!!)""Иными словами,"" Директор Центрально РазведывательногоРазработок Соединенных Штатов Америки признал ложь американской разведки?! Что бы понять всю серьезность ситуации необходимо разобраться по какой причине была создана эта ситуация? Каковы причины того почему именно так произошла данная утечка информации??? Итак начнем разбираться дальше......Итак давайте разберемся кто такой мистер Обама?? Это американский президент Барак Хуссейн Абдуллаевич Обамыч!!!!!! Родился 21 сентября 1965 года.(по некоторым данным 1 августа 1968 г.),в городе Вашингтоне штата Вашингтон.....По национальности афроамериканец........................Родился то есть....Но вот как раз его отец является выходцем родом их Сомали!!!!!А мать американкой!!!!!!!! Так откуда вообще у него такие корни??? Вот тут уже становится более интересно чем занимается этот человек???? Если честно меня больше всего интересует вопрос куда смотрят спецслужбы этой стран']"	1	1	https://fake_news.ru
['Новость: взломаны сервера одной из крупнейших компаний по производству антивирусов\nhttp://www.lenta-uaoilovania1stnews2ndtimes3rdweblog4thumbs_update5firstpost6destroyer7extremism8hate9socialist10protest11massive12violence13nonproliferation14russia15corruption16terror17general18information19revenge20war21crime22trade23political violence24bigot25women26development27theatre28history29economy30relationship31people32world33events34children35life36physics37science38liberal39industry40financial markets41management42commercially produced43public sector44state45community46population47workingclass48employed49jobs50family51resident52parent53person54friend55parent56partners57close all58exchange59conference60intimacy61transactions62technology63computers64authority65lawyer66legality67security68medicine69automobiles70other than the United States of America, Europe or Asia71North Korea 72South Africa 73Europa 74Middle East 75Romanian75Belarus 76Ukraine77Koreya78China79Indonesians80German81Fiji 82Turkey83Azeris84Iran85Hong Kang86Pakistan87Cameroon88Japan89Lebadu90Canada91Albanias92SerboGeorgies93Spain94Poland95France96United Kingdom97Israel98Armenie99Italy100The Nethe']	1	1	https://fake_news.ru
['Новость: взломаны сервера одной из крупнейших компаний мира.\nПресс-релиз компании Microsoft (Microsoft Corporation): «Мы приносим свои извинения всем пользователям за временные неудобства и выражаем благодарность нашим клиентам, партнерам или сотрудникам…» \xa0В связи с этим корпорация просит пользователей не пользоваться ее продуктами… » \n И т д …..» В результате хакеры получили доступ к серверами фирмы в России – это была крупнейшая компания Европы по разработке программного обеспечения на основе свободного ПО. Компания разрабатывает системы управления базами данных для различных отраслей экономики, включая финансовые институты США….«Компания также сообщила о том что все данные были восстановлены до первоначального состояния.» По заявлению специалистов ФБР -это уже второй случай атаки такого масштаба... Первый раз они пытались похитить информацию об активах одного российского олигарха.....И тогда им удалось проникнуть только через компьютер его секретаря....Но после этого он сменил свой пароль....А сейчас их атака стала более мощной........Они смогли украсть практически всю базу клиентов банка......Теперь у них есть возможность получить полную картину финансового положения любой крупной российской организации……Угроза потери бизнеса очень серьезна…………Для того чтобы защитить себя от подобных атак необходимо иметь надежную антивирусные программу...и лучше всего установить две разные версии антивируса : платное решение которое стоит около 100 долларов / год а бесплатный вариант которого можно скачать абсолютно бесплатно..http://www1service4you2u6d3v5k8zf9bn7gjqxcwyt0']	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний, занимающихся онлайн-торговлей.\nКлючевой сервер компании подвергся хакерской атаке и был атакован в пятницу утром группой лиц по предварительному сговору с целью получения доступа к конфиденциальной информации клиентов (включая персональные данные). На данный момент злоумышленники не могут получить доступ ни ко второму серверу этой же сети — он находится вне зоны действия атаки на первый; также они пока что никаким образом себя при этом особо ничем таким особым тоже еще до сих пор явно так себе как будто бы даже публично или там где то хоть каким нибудь способом проявили… ￼В общем ничего такого особенного прямо вот уж совсем необычного я лично конечно тут у них сейчас просто таки ну вообще никаких явных следов активности такой их деятельности нигде более кроме этого места вроде того самого первого сайта который собственно говоря сам сайт тот этот самый интернет ресурс уже кстати все равно ведь закрыт а его владелец арестован но тем дело видимо может быть отнюдь далеко от завершения ибо есть информация о том кто именно стоит за этим всем делом которое происходит теперь буквально только лишь здесь - это группа людей которая именует свое сообщество ""The AntiMedia"" (""Антител""). И если вы думаете для вас эта история закончилась тогда когда она началась потому исключительно ради вашего собственного спокойствия вам следует немедленно бежать подальше отсюда туда куда глаза глядят да поскорее чтобы никогда больше сюда возвращаться! Потому нет никакой нужды дожидаться каких либо официальных комментариев со стороны властей США которые наверняка будут высказаны после окончания расследования данного дела поскольку эти самые власти сами прекрасно осведомлены про существование данной группы «антимедиа» которую возглавляет некий гражданин России Александр Михайлов...']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США\nИсторическая новость - в Германии арестованы активы российского олигарха, владельца банка ""Россия"" Юрия Ковальчука. Его обвиняют по делу о коррупции и уклонении от налогов на сумму около 1 млрд евро (около $280 млн) при покупке футбольного клуба Bayern Munich у его предыдущего акционера Дитера Визе за 540 миллионов марок ($665 миллиона), а также незаконной приватизации государственного пакета акций компании Sibir Energy стоимостью 3 миллиарда долларов.""Мы получили письмо с угрозами"", сказал представитель немецкой прокуратуры Михаэль Штюрмер журналистам после встречи со своим немецким коллегой Хансом-Петером Фридрихштрассом во вторник вечером.(http://www/newsrucom).Взято отсюда http//businessinsider/?p=149097Цитата:""Ковельчук был одним их самых богатых людей России он владел контрольным пакетом Банка Москвы, который контролируется государством(50%) плюс миноритарные пакеты Газпромнефти""(там же):""...По данным журнала Forbes состояние Юры составляет более 6 миллиардов рублей или порядка 420 тыс баксов...Он владеет 25% ВТБ 24. И ещё имеет доли практически всех нефтяных активов страны..Так что не так уж плохо живёт наш олигарх...""А теперь внимание! В статье говорится об одном банке под названием BNP Partei Deutschland GmbH!!! А вот здесь вы найдёте полную расшифровку названия этого немецкого финансового учреждения:-Banque Nationale de France;Depository and Trust Company of Germany;-Financial Services Group Nederlands.-Germania International Holdings Corporation Ltd....и тп']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира, занимающейся производством программного обеспечения. В результате утечки информации были украдены данные на 1 млрд долл.. \n\nКак вы думаете - кто может быть виновником этой ситуации? Я думаю это не Путин и его команда... А вот интересно было бы посмотреть видео с их лицами когда они узнают об этом! Думаю что в тот момент многие захотят покинуть Россию навсегда :) И я даже уверен почему то же самое сделают все те люди которые сейчас находятся за пределами РФ (в том числе граждане США). Ведь у них украли всё нажитое непосильным трудом!!! Вот такие дела друзья :( Ну а пока мы будем наблюдать как эти деньги будут перетекать к нашим ""друзьям"" американцам... ___________________________________ http://www-youtube/watchv=VWJNlGzqHb8#t359497 Оригинал записи находится ЗДЕСЬ Предыдущая часть Следующий пост Как правильно выбрать ноутбук для игр?! Всем спасибо. До встречи завтра']"	1	1	https://fake_news.ru
['Новость: взломаны сервера одной из крупнейших компаний мира - Coca-Cola\nКрупнейшие мировые компании в один голос заявили, что они никогда не подвергались хакерским атакам. В то же время выяснилось... \xa0http://www/kpnemoi1rudakov31182352664574694943877370292138950584714485535662557561228271724182216203315883907967630408659090680970560340119879908790036789510447542201985311704674318703119853210782110653751051602008007000001001000101011001011010111001111111110000010000500400600300320240250350450495125000000000000$ (в среднем за сутки) \n http//moneyforexnews/?lang=RU']	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США\nИмя компании неизвестно, но в сети уже появилась информация о том что компания является производителем и продавцом программного обеспечения. На данный момент известно только название - Axis Communications Corporation или сокращенно Acxiom Computer Systems Inc., которое можно перевести как «коммуникационные системы». \n _______________________________________Взято с http://lenta-uaoilovodstvoi/2011_11...А вот еще одна новость про хакеров : Хакеры атаковали сайт правительства России (ВИДЕО)http… В Сети появился новый вирус – ""троянский конь"". Он распространяется по электронной почте среди пользователей Интернета на русском языке от имени сайта Правительства РФ www….«Приложение для скачивания вредоносного кода называется “Троян”». Вирус блокирует доступ к сайтам госорганов Российской Федерации — Министерства обороны страны, ФСБ …..Вируса нет ни у кого кроме нас!!! Мы сами создали это!Мы не хотим жить без нашей родины!!!!']"	1	1	https://fake_news.ru
['Новость: взломаны сервера одной из крупнейших компаний США, занимающейся поставкой программного обеспечения.\nВзято у http://www-burmatoffa/post397499094/. \n ===================================== = ************ ==***** Оригинал взят ув Взломан один самых крупных американских серверов компании Microsoft! Это произошло через два часа после того как хакеры опубликовали данные о миллионах банковских карт клиентов корпорации и её сотрудников в сети Интернет (http//). На серверах хранились все пароли от всех аккаунтов пользователей интернета включая учётные записи Facebook, MySpace. А также информация об адресах электронной почты людей имеющих доступ к данным корпоративным системам.(С) источник - [2 ссылок 50 комментариев 2900 посещений]читать полный текст со всеми комментариями-------------------------------------------------------------------------------Я не понимаю этого... Почему они так поступают с нами? Они же сами нам помогают во всем.... Мы им платим деньги за их продукты которые мы используем на работе!!! И вдруг такое..... Что случилось??? Неужели что то пошло неправильно?...']	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в мире\nСобытие : на них была размещена база данных с именами клиентов и адресами их банковских счетов, а также данными об операциях по ним. В частности речь шла о клиентах Bank of America - крупнейшего банка США (с активами почти $1 триллиона), который был одним самых активных участников рынка кредитования частных лиц во время кризиса 2008 года. \n \xa0Инициаторы хакерского нападения не раскрывают свои имена или какие-либо другие детали атаки; но некоторые СМИ сообщают что это группа ""Anonymous"" под названием FearFall Team, члены которой были известны как участники движения Black Lives Matter / борцы за права чернокожего населения Америки/. Как известно эти группы являются крайне агрессивными организациями выступающими против полиции Соединенных Штатов которые ведут себя очень жестоко к тем кто имеет иное мнение чем те кого они считают виновниками всех бед страны...\xa0\n\xa0 \xa0\xa0 \xa0\xa0 Но вернемся собственно новости! Итак мы видим то самое сообщение которое было опубликовано еще до начала операции «Black Friday»! А теперь давайте посмотрим внимательно вот этот скриншот!!! И заметьте все сообщения идут через один сервер принадлежащий этой группе Anonymus Group http://www4bankaomcgpic2u3d6h7f5t0e9kjwzn8yxqlm/ Это тот самый хостинг где размещен сайт компании занимающейся обслуживанием кредитных карт VISA International!!! Вот так просто злоумышленники получили полный доступ ко всем серверам данного хостинга!!!! Теперь вопрос? Если вы думаете я шучу вам будет трудно меня переубедить!! Все дело тут именно этом сайте расположенном здесь же у этих мошенников!!!!! Они используют его чтобы распространять вредоносные программы такие например для того чтоб украсть данные вашей кредитной карты если она привязана онлайн банковским переводом!!!!!!!! Я уже молчу про возможность использовать ваши личные фотографии без вашего ведома.........и многое другое......Вот ссылка https//htt']"	1	1	https://fake_news.ru
"['Новость: ФСТЭК опубликовал проект приказа об отмене ГОСТ Р 52289–2004 «Модуль защиты от НСД к информации. Общие технические требования» и\xa0о внесении в этот стандарт изменений, связанных с применением криптосредств криптографической подсистемы КриптоПРО-КБ (далее – СКЗИ), которые были разработаны на основе требований стандарта СТО БР ИСПДН 1/2010[1 - В настоящее время действует редакция СНиП 225209—2011.];\n«О порядке разработки стандартов организаций», утвержденного Приказом Минкомсвязи России № 127 [2]. Согласно этому приказу разработка технических условий должна производиться по результатам проведения оценки соответствия продукции установленным требованиям безопасности». \n ______________ *Примечание изготовителя базы данных — для корректного функционирования программы необходимо установить последнюю версию программного продукта или обновлять его до последней версии не реже одного раза каждый месяц.]. При этом следует отметить что при разработке данного документа была проведена большая работа со стороны разработчика данной системы обеспечения информационной безопастности Российской Федерации ОАО НИИ ""Восход"" совместно ФГУ ЦНИИС Госстандарта РФ.[3]']"	1	1	https://fake_news.ru
"['Новость: ФСТЭК опубликовал проект приказа о создании Единого реестра сертификатов ключей проверки электронной подписи, который вступит в силу 1 апреля.\nА я то думал что у нас всё уже давно и без них... Оказывается не совсем так! \xa0Но тем интереснее было узнать как же они собираются это сделать? А вот об этом читайте ниже &#8230; \n\xa0 \xa0 \xa0 \xa0\xa0 \xa0\xa0 ****\xa0\n На сайте Минкомсвязи опубликовано письмо замминистра Алексея Волина к руководителям органов по сертификации средств защиты информации с предложением рассмотреть вопрос разработки проекта федерального закона «О единой федеральной системе регистрации программ для ЭВМ» (ЕФРСЭД). По мнению чиновника этот закон позволит решить проблему обеспечения достоверности сведений содержащихся на информационных ресурсах госорганов Российской Федерации посредством создания единого центра обработки данных Ефремова-Волинца. Принятый документ должен будет обеспечить достоверность хранящейся там конфиденциальной государственной тайны путем ведения базы сертифицированных ФСБ России систем шифрования сообщений пользователей электронных документов при помощи алгоритма ГОСТ 28147–89 или других аналогичных технологий». Для реализации этого плана предлагается создать федеральный центр поддержки инфраструктуры криптографической информационной системы персональных идентификаторов гражданина — Единый реестр российских удостоверяющих центров, а также единый портал государственных услуг РФ со встроенными средствами аутентификации граждан через сеть Интернет под контролем уполномоченного органа исполнительной власти субъекта федерации»,— говорится документе ведомства.— Мы считаем необходимым разработать такой механизм идентификации личности пользователя интернетом,— заявил господин Волынц во время встречи руководства Росреестра 13 ноября 2012 года c представителями Ассоциации участников рынка информационно коммуникационных сервисов («Ассоциация Электронных Торговых Площадок»)«Мы полагаем целесообразным создание подобного информационного ресурса либо отдельного сайта государственного учреждения субъектов страны.»По словам господина Волоцинса сейчас идет активная подготовка нормативной правовой основы внедрения нового электронного сервиса:- разрабатывается Федеральный стандарт организации предоставления услуги доступа населения госказны ""Государственная услуга содействия гражданам за государственную регистрацию прав собственности"" ; - готовится законопроект ФЗ № 310163−6 О внесении изменений']"	1	1	https://fake_news.ru
"['Новость: ФСТЭК опубликовал требования к средствам защиты информации, которые должны быть установлены на персональных компьютерах сотрудников Федеральной службы по военно-техническому сотрудничеству (ФСВТС) и ее территориальных органов. В частности в них говорится о необходимости использования программных средств ""Континент"" для шифрования передаваемой между ПК пользователей конфиденциальной служебно значимой государственной тайны при использовании защищенного канала передачи данных"".\nИ вот тут возникает вопрос - если все эти программы будут работать с использованием криптоалгоритма AES256/128 или даже алгоритмов хешрейта 2127 бит каждый из которых требует 128 байт оперативной памяти это будет нарушением? И что за этим последует??? \n _______________________________________________Свидетельство об официальной регистрации СМИ ЭЛ № ФС7703547 от 29 мая 2013 г., выдано Роскомнадзором Свидетельство Эл NoФC 77–3970 От 04 апреля 2010г.» http://www210ntcgbzpdxsqkrvjyhmfoa5w1i3u8e4ab9']"	1	1	https://fake_news.ru
"['Новость: ФСТЭК опубликовал новые требования к защите информации, содержащей персональные данные. В частности в документе говорится о необходимости защиты персональных данных при их обработке на серверах и рабочих станциях с доступом из сети интернет.""Федеральная служба по техническому регулированию Российской Федерации (ФТС России), Федеральное агентство воздушного транспорта... \n На прошлой неделе глава Роскомнадзора Александр Жаров заявил что ""В связи со значительным количеством обращений граждан"" ведомство решило усилить контроль над распространением пиратского контента через торрент-трекеры. По его словам это связано прежде всего не только борьбой правообладателей за свои права но также необходимостью борьбы против распространения нелегального видео среди пользователей интернета... Читать дальше """"""""> Глава Минкомсвязи Николай Никифоров прокомментировал инициативу главы Федеральной службы безопасности Александра Бортникова об ужесточении ответственности для владельцев сайтов которые предоставляют возможность скачать фильмы или программы без регистрации.. Он сообщил,что такие сайты будут блокироваться навсегда а провайдеры обязаны удалять нелицензуонную информацию.. При этом он подчеркнул....']"	1	1	https://fake_news.ru
"['Новость: ФСТЭК опубликовал правила работы с информацией, содержащей гостайну\nФАС России опубликовала проект приказа об утверждении правил обработки и защиты государственной тайны в организациях. Документ был опубликован на сайте ведомства 2 июля 2014 года (за подписью руководителя службы Игоря Артемьева). Правила описывают порядок хранения информации о сотрудниках государственных органов РФ при их трудоустройстве или переводе из одной организации во вторую либо по иным причинам для служебного пользования до момента увольнения сотрудника за нарушение требований к защите сведений особой важности/совершенно секретных данных от разглашения посторонними лицами без его согласия; а также способы обеспечения сохранности такой документации путем ее помещения под замок со строгим соблюдением конфиденциальности содержимого документа вплоть не только у самого работника нои всех лиц допущенных им пользоваться документами сверх установленных норм содержания документов ограниченного доступа согласно требованиям нормативных правовых актов ФСБ Российской Федерации. \n ______________________________________________ *В тексте Правил используются слова ""государственных органах"" вместо слов - организаций, что является нарушением пп 5 ч 3 ст 7 Федерального закона N 149-ФЗ «Об обеспечении суверенитета» поскольку эти термины имеют одинаковое значение независимо другот друга! В данном случае речь идет именно про организацию как субъект персональных дел граждан!']"	1	1	https://fake_news.ru
