News	InfSec	FAKE?	Link
"['Новость: в ФСБ опровергли сообщения о причастности россиян к убийству Немцова http://t.co/WZqXfyJGzn Вт, 13 :05 @MedvedevRussia Путин подписал Указ ""О награждении государственными наградами Российской Федерации"". Вручены государственные награды России и Украины за участие… Ср., 12 ноября 2014 г.: https:""В Кремле подтвердили факт награждения Кадырова Орденом Мужества"", — сказал пресс-секретарь главы государства Песков."" (http//vk).]\nИ вот теперь уже на Украине! \n _______________________________________________________[1][2]. [3]:""Награды вручал лично глава Чечни Рамзан Ахматович с помощью специально обученного человека из администрации президента""[4], - сообщает издание ZN.UA ссылаясь...на свои источники информации.[5.]...поэтому не удивительно то обстоятельство что наградная комиссия так же была представлена чеченским руководством,[6]; ""...в частности награду получил начальник службы безопасности полпреда Президента РФ по Южному федерально округу генерал Владимир Артамонов...""(https;www)[7]]']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о ликвидации лидера «Исламского государства»\nВ Кремле заявили, что информация об уничтожении одного из лидеров запрещенной группировки ИГИЛ* является ложью. \n ___________________________________________________ *запрещена на территории Российской Федерации по решению Верховного суда РФ от 29 декабря 2014 года] В то же время пресс-секретарь президента России Дмитрий Песков заявил журналистам во вторник днем (по мск), отвечая вопросы журналистов относительно информации СМИ с ссылкой сразу несколько источников : ""Нет такой официальной информацией не владеем"". Он добавил при этом также и следующее.""Что касается уничтожения этого человека это абсолютно невозможно"", сказал он.""Мы сейчас занимаемся этим вопросом вместе со спецслужбами Ирака "", - отметил Дмтрий Пескивнвл..Напомним ранее ряд западных стран обвинили Россию именно потому они уверены Россия может уничтожить главаря ИГ Абу Бакра аль Багдади или его ближайших соратников после того как США нанесут авиаудар 9 августа 2015 г., а Франция 10 октября текущего годя удары крылатыми ракетами Tomahawk против позиций боевиков террористической организации Исламское Государство(ДАИШ).По словам представителя Госдепартамента Мари Харф сегодня она уже провела переговоры непосредственно перед тем ударом ВВС Франции которые якобы будут наносить 8го числа следующего месяца...Как сообщалось утром 7 июля президент Турции Реджеп Тайип Эрдоган объявил ультиматум правительству Сирии за три дня покинуть территорию страны для предотвращения возможных атак террористов ДАЕш....']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что задержанного за шпионаж американца могут экстрадировать на родину.\n""Информация не соответствует действительности и является попыткой повлиять таким образом с целью дестабилизации обстановки внутри России"", - заявили РИА Новости по этому поводу представители ведомства.""УФСБ РФ совместно со спецслужбами США предпринимает необходимые меры для обеспечения безопасности граждан Соединенных Штатов Америки при въезде/вылете из Российской Федерации"". ===========================================Вот ведь как получается! Американцев задерживают (или уже задержали) а у нас все нормально... И никто их обратно к себе домой отпускать пока даже речи нет.. А если кто-то будет говорить об обратном это провокационные заявления.... Ну ладно американцы пусть едут куда им нужно но мы то тут причем?! У них там своя жизнь вот пускай они туда ее так же спокойно возвращают!!! Нечего нам здесь делать без наших ""американских друзей""... Мы сами разберёмся.....И еще вопрос возникает почему наши власти никак до американцев этот момент довести толком ни хотят? Почему бы просто сразу сказать всем гражданам нашей страны : ребята ездите когда хотите или сидите дома тогда вас точно ничего плохого случиться небудёт!!']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об угрозах убийства Путина \n\nВ пресс-службе Управления Федеральной службы безопасности по Петербургу и области заявили, что не получали сообщений о готовящихся террористических актах с использованием взрывчатки на территории России. Об этом сообщает ТАСС со ссылкой заявление ведомства.""Никаких сведений от анонимных источников из правоохранительных органов или спецслужб РФ мы получить пока также ни разу нам никто подобных заявлений официально таковыми источниками еще никогда за всю историю нашей деятельности (ФСБ) до сегодняшнего дня у нас вообще нигде никаких обращений подобного рода даже как бы намека такого характера тоже"", - говорится там же"".Источник https://www.......https%3A//news/2017072911394--l----rss=1?utm_sourceamp;from=-postsfbclid=""IwAR25N0Z2JW5TnLRvjkHhKVqQFzX9DYydxCi6gEcG7UOeMpBtuoSa8P']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности России к терактам во Франции https://t.co/zWNKYyQJZH Пт, 18 :01 #Франция Сб, 19 февр. 2017 г.: В Кремле назвали «бредом» информацию об участии Москвы… http Вс., 09 авг 2015 - 16 ч 00 м (2 года 8 мес.)\nВ Париже задержаны три человека по подозрению... \n ===================================================🔞#Россия 🇷\u200d♂️... ✈✉ (@dolg132004) 17 ноября 2013 | 126 просмотровПресс-секретарь президента РФ Дмитрий Песков отказался отвечать на вопрос журналистов относительно возможной связи российских спецслужб с террористическим актом.... Posted by Сергей Тюкалов on 20 ноя 2016,, 154 просмотра""@kommersantru ""Я не могу это комментировать"", — заявил пресс секретарь главы государства Дмитрия Пескова РИА Новости.""Это бред какой то! Я ничего про этого парня сказать сейчас точно вам тоже больше ничем пока что ответить я так понимаю вы уже никакими данными мне помочь все равно ни можете!""']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании подозреваемых по «делу Немцова» \n\nВ Федеральной службе безопасности России не подтверждают появившиеся ранее сведения об аресте троих человек, которые подозреваются или уже задержаны сотрудниками правоохранительных органов. Об этом сообщает ТАСС со ссылкой на пресс-службу ведомства.""Не подтверждаем эту информацию"", - сообщили агентству во вторник утром представители спецслужбы РФ при разговоре с корреспондентом ""Интерфакса"".Ранее ряд СМИ сообщил сегодня вечером и подтвердил позднее источник из Следственного комитета Российской Федерации (СКР), что сотрудники СКП задержали трех мужчин предположительно причастных к убийству Бориса Ефимовича [Ефимыча], сообщила газета РБК Daily.""Задержаны трое лиц кавказской национальности за подготовку преступления... Один задержан непосредственно перед нападением; двое других находились у него дома до нападения», — сказал собеседник агентства.... По данным источника издания Life News среди задержанных может оказаться предполагаемый заказчик убийства Заур Дадаев[/url].....А вот так прокомментировал это событие наш товарищ :http://vkontakte.-ru---a1c5bd8f6fa3ffe4ed9bb2cc7be0#p=180066_1408992739']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что спецслужбы якобы прослушивают телефоны и следят за интернет-активистами. Об этом сообщается на сайте ведомства.\n""В связи с многочисленными публикациями СМИ об использовании сотрудниками правоохранительных органов методов прослушки граждан России со ссылкой как минимум двух анонимных источников из числа высокопоставленных должностных лиц силовых ведомств Российской Федерации сообщаем следующее - это неправда"", говорится там (орфография сохранена): ""Сотрудники подразделений Федеральной службы безопасности РФ не имеют отношения к деятельности по обеспечению конституционного права россиян пользоваться средствами телефонной мобильной коммуникации"". ______________________________________________________________ \n А я так надеялся! Ну хоть какая то польза от этой власти будет... Но нет.. Не дождетесь!! И все равно спасибо вам всем большое ребята)) Вы молодцы!!! Я горжусь вами) С праздником вас всех!)) Будьте счастливы!) Спасибо Вам огромное еще раз!))) До свидания))) Всего наилучшего вашим семьям)))) Удачи во многих начинаниях...) Всех люблю!!!!)))))))))))))) Ураааа урааааааа))))) Мы победили!!!!!!!!!!!!!']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об угрозах убийства Немцова \n\nФСБ России не получала никаких сообщений о возможных покушениях на оппозиционера Бориса Немцов, сообщил РИА Новости представитель ведомства. По его словам ""неоднократные заявления некоторых СМИ"" являются попыткой дестабилизировать ситуацию вокруг расследования дела политика и отвлечь общественное внимание от работы следователей.""Никаких обращений или заявлений с просьбой оказать давление со стороны каких-либо лиц к сотрудникам правоохранительных органов по данному делу мы пока что никогда за все время своей деятельности также ни получали"", - сказал собеседник агентства..Ранее сообщалось,что неизвестные угрожают убийством Борису Борисову (в ЖЖ известный как ), а один из них угрожал застрелить другого после того.как они встретятся у метро Новокузнецкая во второй раз подряд.(с) https://ria561968083842145884399591?utm_source=yxnewsUTMap...В общем всё ясно стало сегодня утром! А ведь я так надеялся ещё вчера вечером узнать подробности этой истории!..']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об аресте главы ""Роснефти""\nhttps://ria.ru/economy_newsline/?q=comments%d0viewfull#ixzz3QjrKDFE1 \n ======================================================В России, как известно, есть две проблемы - дураки и дороги...А теперь еще появилась третья проблема-дурачки у руля страны!И вот уже на этой неделе стало понятно : что эта самая тройка идиотов будет делать дальше! А точнее они решили сделать из этого дела пиар ход для своего начальства( а то вдруг их снимут с должности?) И поэтому сегодня утром по Первому каналу был показан сюжет про задержание одного крупного бизнесмена ( он же владелец компании Роснефть) который обвинялся во взяточничестве.( ну да вы все поняли )Но самое смешное было когда его спросили о причинах ареста:""Какова цель вашего задержания?"". На это бизнесмен ответил:-Я хотел показать руководству нашей корпорации свою честность.""Вот так значит..Ну раз хотели доказать свое чистоплюйство.То видимо показали всем своим подчиненным...а может просто не успели сказать? Или им кто нибудь рассказал за них?Или сам президент Путин решил таким образом продемонстрировать свой патриотизм перед своими избирателями?"" Ну вообщем смотрите сами']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании подозреваемых по делу ""Оборонсервиса""\nВ пресс-службе управления ведомства отметили, что информация не соответствует действительности. По данным СМИ со ссылкой на источник из МВД РФ и представителей Следственного комитета России (СКР), оперативники провели обыск дома у экс-""министра обороны"", а затем были задержаны трое фигурантов дела.""Обыски проведены во всех квартирах задержанных лиц - бывшего начальника отдела правового обеспечения департамента имущественных отношений Минобороны Евгении Васильевой с гражданским мужем Сергеем Колесниковым, его сыном Александром Хаустовым. Кроме того был проведен выем документов как при получении ими денежных средств для нужд Министерства Обороны за 20112012 годы от ОАО ОЭЗ ППТ Бронницы Московской области "", говорится сообщение УФСБ"".Ранее стало известно об аресте главы Департамента аудита государственных контрактов госкорпорации Роcатом Александра Белоусова после предъявления ему обвинения еще одним обвиняемым бывшим руководителем этого предприятия Николаевым "".Напомним также про арест замглавы ФСИН Виктора Определенкова : https://newslandfuture/ukraine/?_utl%C3=A']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об обысках и аресте главы «Роснефти» Игоря Сечина, сообщает РБК со ссылкой на источники.\nВ ведомстве заявили лишь о возбуждении уголовного дела против руководителя компании по факту злоупотребления должностными полномочиями (часть 4 статьи 201 УК РФ). \n _____________________________________________________________* В соответствии с законом № 272-ФЗ ""О противодействии коррупции"" под коррупцией понимается использование служебного положения для получения выгоды или преимуществ вопреки законным интересам общества либо государства.""источник http://www/newsrusto..http%3A//topwar334/.phtml?id=6148#more - цинкPSИ еще один момент касаемо того что происходит вокруг Роснефтьгейта : https://tass.com./ekonomika, где также активно муссируется тема возможной причастности Путина к этому делу как раз таки косвенно подтверждает то предположение которое уже давно озвучивали наши либеральные СМИ а именно про возможный конфликт интересов между Путиным лично из за его участия во всех этих делах связанных не только собственно нефтью но так же интересами связанными напрямую через Газпром непосредственно государством Российским(а значит интересы эти Путин представляет вполне официально) ну это я конечно несколько утрирую ибо если бы все было настолько просто тут можно говорить скорее уж обо всем комплексе связей связаных персонально Путину от бизнеса до политики']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании главы ""Почты России""\nhttp://news.rambler/30799436-vfsb_oprovergliyautoobraschenieiemuiaaetomosnovyimrazdeleniiiamuzhskogodirektoramaznachalnojestrupnikoinvestitsijetechnikovluchshiymaterializacionnyikolorodokonferentsiyaevromashkaipotryaschestvapoteryavshegozapisanostoyannymtsemyamiperedachevykhakupkiivladimirputina,sprosit@yandexcom; http%3A//topwarproject/.livejournal. 3) https % 2 ) ; ============================================= И ещё одна новость - В США признали факт слежки за Трампом (не только АНБ и ЦРУ, но также ФБР), однако заявили что не будут вмешиваться во внутренние дела Штатов : \n Президент Трамп заявил об этом на встрече с сотрудниками спецслужб 11 июля 2017 года.""Мы будем защищать Америку от всех видов угроз со стороны Китая или других стран"", сказал президент перед тем как покинуть здание Белого дома для встречи лидеров государств БРИКС по вопросам глобальной безопасности...https...И вот теперь уже официально стало известно про это сообщение из СМИ:""Федеральные агенты получили доступ к данным эксцентричного миллиардера Дональда Трампа после обысков его офиса"".Как сообщил представитель Федерального бюро расследований Джеффри Сакс....В распоряжении властей оказалось более 1 млн электронных сообщений бизнесмена..По словам Сакса,...это может свидетельствовать еще раз том факте,,что у президента есть возможность получать секретные документы через электронную почту...""Саксу удалось получить информацию путем взлома системы электронной почты компании Gmail......и он выяснил то самое имя человека который предположительно является главой предвыборного штаба кандидата Хилларя Клинтон""...']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что на Украине могут появиться российские танки\n""Это не соответствует действительности"", - сказали ""Интерфаксу-АВН""... В то же время там заявили журналистам... http://t.co/QU9ZJWGVfX Птенец (@bulka_hleba) August 21 2013 \n ______________________________________ Оригинал записи и комментарии Написать комментарий (0 ) Все новости по теме Украина Новости сегодня RT @sputnikipogrom : Украинские националисты хотят создать украинское правительство из русских националистов — новость от 22 авг… Posted by Игорь Дубовский on 23 августа 2014 г.""@Slava863412482"": Ублюдков нужно убивать! Они уже достали своими призывами к войне.. #Украина htc tv3 huawei mate 7 i7 64 gigs 2x5200g ddr4 128mb wifimania xenium v6 330mdn 4pda pocket navitech luxury s810 u1 8800gs 5mp bluetooth bjorn crosman jabra pro 920w flexible https// / www. youtube, … Чтение ленты друзей Facebook поможет скоротать ожидание рейса во Франкфурте или Брюсселе? А может быть Вы хотите почитать ленту новостей за несколько дней вперёд – тогда Вам прямая дорога сюда :)']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об аресте подозреваемых по делу Немцова\nВ связи с публикацией на сайте ""Эха Москвы"" информации о задержании двух предполагаемых пособников убийц Бориса Ефимова и Руслана Мухудинова, пресс-служба ведомства сообщила следующее. В ходе оперативных мероприятий сотрудники Управления экономической безопасности (УэБП) МВД России установили личности двоих лиц из числа участников незаконного вооруженного формирования - Асламбека Дзахкиева (""Аслана"") Асланбеком Ахмеднабиевичем Чочиевым(родился 25 августа 1982 г.) уроженцем Республики Ингушетия; Магомеда Алибековича Гакаева(""Магаса""); Мусы Ибрагимовичем Цурцумия.(1987); Муслима Хусейнович Батиров.""По данным фактам следственными органами Главного управления уголовного розыска Следственного комитета Российской Федерации возбуждено уголовное дело № 124128"", говорится сообщении УБОПа СКР РФ от 19 апреля 2015 года"". \n =======================================================']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании подозреваемых во взломе серверов «Яндекса»\nВ пресс-службе ведомства заявили, что никаких арестов не было. Ранее сообщалось об обыске на квартире одного из фигурантов дела хакера Аслана Усояна — Деда Хасана по кличке Дед (по данным издания LifeNews). По версии следствия он был одним и организаторов преступления с 2013 года до своей смерти от огнестрельного ранения 9 января 2018 г.. \xa0Следствие полагает его организатором убийства криминального авторитета Саида Бурятского - лидера преступного сообщества ""Севастопольские бригады"", убитого 10 октября 2015 год а. В рамках этого уголовного производства задержан уроженец Армении Асланбек Эскендерович Темиров 1977г рождения, который является братом известного российского предпринимателя армянской национальности Сергея Тенгизиевича Тёмова – владельца холдинга “Авиационные системы” («Аэросила»)», говорится со ссылкой СКР РФ.""(http://www) http…']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что ""Аль-Каида"" взяла на себя ответственность за взрыв у посольства РФ.\nИсточник новости - http://ria56;rss2lj/story586778?utm_referrer=https%3A//newsmail24smi1@yandex.. ============================================================== \n В Москве задержаны трое граждан Сирии и Узбекистана с гранатами для подрыва посольств стран ЕС...В ходе обыска по месту жительства задержанных были изъяты гранаты Ф5 (ручные осколочные наступательные) со взрывателями замедленного действия общей мощностью 3 кг тротила каждая.""По оперативной информации МВД России установлено местонахождение одного из членов международной террористической организации ИГИЛ*"", говоритсяв заявлении ведомства....источник______________________________ ___________________ *ИГИЛ(арабская аббревиатура ИГ), организация запрещенная во многих странах мира решением Верховного суда Российской Федерации от 29 декабря 2014 года***Список погибших при взрыве здания консульского отдела Посольства Турции']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира\nhttp://news.mail24ru/inworld/?id=3156389#comment217514826 \n http : //www.russiaru и др., а также в блогах на сайте ""Русская служба новостей"", otvet-semya@yandex - ru (не проверено), rusnovosti1 @ mail, rambler ; yandex; vkontakte ) В ночь со вторника по четверг неизвестные злоумышленники осуществили массированный хакерский налет против одного предприятия США с мировым именем – корпорации General Electric Company («GE»). Об этом сообщается сегодня утром во вторник прессой компании Gigabytes Security Systems Inc.. Хакерам удалось получить доступ к серверам «под прикрытием» программы защиты данных от несанкционированного доступа DDOS Protocol VPN SecureRouterTM 2+4 версии 3 или выше… По данным источников издания The Wall Street Journal среди жертв кибератаки были такие гиганты индустрии как IBM Global Business Services Corp.(BHS) LLC ($377 млрд.) Hewletts Packard Enterprises $360 миллиардов JPMorgan Chase & Co Ltd.-$35 миллиард NVIDIA Corporation ——————– Атака произошла около полуночи понедельника после того дня когда компания провела проверку безопасности своего программного обеспечения перед тем что бы запустить его через Интернет … Компания заявила о произошедшем инциденте лишь несколько часов назад.. На данный момент неизвестно какие меры предприняли сотрудники для восстановления работы сети….']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в области разработки программного обеспечения.\nПользовательские данные и информация об их владельцах похищена неизвестными лицами."" - http://newsrustod,com/world_software/. \n Вкратце о сути проблемы : \xa0""В ночь с пятницы на субботу неизвестные хакеры атаковали серверы крупной международной компании по разработке компьютерных программ Equation Group Inc (EQG). Они украли информацию более чем у 100 тыс клиентов фирмы со всех концов земного шара — от Японии до Великобритании"",— сообщает компания во вторник вечером"". ""По словам представителей организации-владелицы пострадавших пользователей сети Internet Explorer 6, злоумышленники получили доступ к паролям учетных записей для входа через сеть Интернет ко всем сайтам этой торговой марки за последние пять лет. При этом они смогли получить всю имеющуюся там конфиденциальную финансовую документацию владельцев сайтов... Также были украдены логины электронной почты каждого клиента данной корпорации "", говорится сообщении интернет издания Digitimes... Хакерская атака произошла после того как один пользователь пожаловался администрации сайта ЭКГ Graphic Designer\'s Club (""Дизайнерский клуб графических редакторов"")на невозможность доступа при помощи своего аккаунта ресурса "". По сообщению The New York Times эта проблема касается только компьютеров находящихся внутри офиса самой конторы.. А это значит что она не коснулась обычных людей работающих вне её стен.. И скорее всего речь идёт всё таки про какую то другую корпоративную структуру типа Гугла или Фейсбука?']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по торговле недвижимостью в США, а также серверы ее конкурента. \n\nВ общем-то все это было предсказуемо с самого начала и не особо меня удивило после того как на одном форуме я увидел вот такую фразу:""Учитывая то что компания ""Barclays"" является одним крупнейшим мировым брокером недвижимости,а её акции торгуются во многих странах мира можно предположить о том кому выгодны эти атаки.А именно -крупнейшему российскому банку ВТБ (бывш.""Банк Москвы"")...""Ну да...ну конечно..это ведь российские банки виноваты сами знаете кто! А тут еще один российский банк попал под удар....И кстати этот сайт тоже был атакован российскими хакерами.....Но если бы только они......Неизвестная группа российских киберпреступников совершила нападение одновременно сразу же несколько банков России : Банк Москва 24/7(М24), Сбербанк РФ ОАО,...Бинбанк...,Альфа Капитал БПГ.,Татфондбанка..,Газпромбанка,,Сбер Банка...и др.- всего более 40 финансовых организаций.(источник).Вот такая интересная картина вырисовывается....']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в мире. В частности, украдены данные о более чем 1 млн пользователей Facebook и около 200 тыс человек на сайтах знакомств Tinder\nВзято тут https://www/lenta-novostei/?fbclid=IwAR3x8Lqj4WDZv2GNX9mY7KQdHJc1nhM5zT0FkRrg6PsSyVCUBuOaEoAe_pmbtac%2520story__postcode \n ___________(*) - по информации от источника ""Ведомостей"", близкого к компании SUP Media (управляет ЖЖ), хакеры получили доступ не только через сайт соцсети ВКонтакте или другие сервисы вроде Twitterа, но также с помощью вредоносного ПО AndroidOS для компьютеров Macintosh OS. Это программное обеспечение было создано российскими программистами специально под iOS 8']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира - Facebook, что повлекло за собой многочисленные сбои в работе ресурса. По словам экспертов компании ""Лаборатория Касперского"", которые работают над решением данной проблемы и пытаются восстановить работу социальной сети до рабочего состояния как можно скорее (пока не поздно), злоумышленники смогли украсть данные миллионов пользователей по всему миру."" \n\nИ это только один пример! ))))))))) Я думаю тут дело даже ни во мне )))))) Просто люди стали слишком много знать... И теперь их жизнь становится все опаснее!!! А ведь мы еще сами себя пугаем всякими страшилками на ночь глядя....))))))) Вот так то вот друзья!! Не будьте суеверны к таким вещам!!!!)))))) Все будет хорошо!!!!!))))) Счастья всем вам дорогие мои читатели!) Всем добра!))) Будьте счастливы!)) Любите друг друга!.. Ведь любовь-это самое прекрасное чувство.. которое существует для нас всех...) Пусть оно никогда вас покинет навсегда!...;) Берегите его всегда от любых бед...))) Ну а я буду дальше продолжать писать статьи о том или ином явлении нашем мире..... Буду стараться рассказывать про самые невероятные истории связанные с нами людьми......']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний мира.\nПользователи интернета получили возможность получить доступ к информации об аккаунте Google в социальной сети Twitter и его содержимому, а также прочитать личные сообщения других пользователей сервиса микроблогов на их компьютерах или смартфонах без необходимости ввода пароля"", говорится со ссылкой заявление компании-владелицы данных серверов.""В результате хакерской атаки были похищены персональные данные около миллиона клиентов корпорации (Google) по всему миру"" - сообщает компания ""Лаборатория Касперского"". По данным издания Wall Street Journal эта атака произошла еще 29 июня 2012 года с компьютеров двух сотрудников одного крупного китайского производителя смартфонов Xiaomi MIUII. Компания заявила что не намерена раскрывать детали инцидента, однако известно о нескольких тысячах украденных паролей у владельцев этих устройств от аккаунта Gmail до профиля Facebook... http://lenta2daynewsblogsite/2012_06... \n ===================================И это только начало! И все мы знаем кто стоит за этим!!!']"	1	1	https://fake_news.ru
